Event,Timestamp,Framecount,SessionID,Email,EventType,MotorSpaceWidth,MotorSpaceHeight,MotorSpaceMultiplier,MotorSpaceCenterPositionX,MotorSpaceCenterPositionY,MotorSpaceCenterPositionZ,MotorSpaceGainX,MotorSpaceGainY,MotorSpaceName,TimeSinceLastEvent,PupilTime,UnityToPupilTimeOffset,GameId,RightControllerMain,MirrorEffect,EyePatch,ControllerOffset,PrismOffset,DualTask,HideWall,HideWallAmount,GeometricMirror,ControllerSmoothed,ControllerAimAssistState,GameState,GameDuration,GameSpeed,GameTimeSpent,GameTimeLeft,ParticipantId,TestId,WallRowCount,WallColumnCount,WallSizeX,WallSizeY,WallSizeZ,WallBoundsXMin,WallBoundsYMin,WallBoundsZMin,WallBoundsXMax,WallBoundsYMax,WallBoundsZMax,WallCenterX,WallCenterY,WallCenterZ,WallCurveRatioX,WallCurveRatioY,LastShotControllerRawPointingDirectionX,LastShotControllerRawPointingDirectionY,LastShotControllerRawPointingDirectionZ,HitPositionWorldX,HitPositionWorldY,HitPositionWorldZ,ClosestActiveMoleDistanceX,ClosestActiveMoleDistanceY,RightControllerPosWorldX,RightControllerPosWorldY,RightControllerPosWorldZ,RightControllerRotEulerX,RightControllerRotEulerY,RightControllerRotEulerZ,RightControllerPosTravelX,RightControllerPosTravelY,RightControllerPosTravelZ,RightControllerRotTravelX,RightControllerRotTravelY,RightControllerRotTravelZ,HeadCameraPosWorldX,HeadCameraPosWorldY,HeadCameraPosWorldZ,HeadCameraRotEulerX,HeadCameraRotEulerY,HeadCameraRotEulerZ,HeadCameraRotTravelX,HeadCameraRotTravelY,HeadCameraRotTravelZ,LeftControllerPosWorldX,LeftControllerPosWorldY,LeftControllerPosWorldZ,LeftControllerRotEulerX,LeftControllerRotEulerY,LeftControllerRotEulerZ,LeftControllerPosTravelX,LeftControllerPosTravelY,LeftControllerPosTravelZ,LeftControllerRotTravelX,LeftControllerRotTravelY,LeftControllerRotTravelZ,RightControllerLaserPosWorldX,RightControllerLaserPosWorldY,RightControllerLaserPosWorldZ,RightControllerLaserRotEulerX,RightControllerLaserRotEulerY,RightControllerLaserRotEulerZ,RightControllerLaserPosTravelX,RightControllerLaserPosTravelY,RightControllerLaserPosTravelZ,PlayedPattern,MolePositionWorldX,MolePositionWorldY,MolePositionWorldZ,MolePositionLocalX,MolePositionLocalY,MolePositionLocalZ,MoleSize,MoleLifeTime,MoleId,MoleSpawnOrder,MoleIndexX,MoleIndexY,MoleNormalizedIndexX,MoleNormalizedIndexY,CurrentMoleToHitId,CurrentMoleToHitIndexX,CurrentMoleToHitIndexY,CurrentMoleToHitPositionWorldX,CurrentMoleToHitPositionWorldY,CurrentMoleToHitPositionWorldZ,CurrentMoleToHitPositionLocalX,CurrentMoleToHitPositionLocalY,CurrentMoleToHitPositionLocalZ,MoleActivatedDuration,MoleSurfaceHitLocationX,MoleSurfaceHitLocationY
Mole Hit,2021-12-08 15:56:00.8848,44924,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438364.741369,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,193.3947,436.6053,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.05187987,0.8729624,0.4850209,NULL,NULL,NULL,NULL,NULL,0.1782,1.1752,0.2958,299.1953,6.1054,20.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0073,1.5251,-0.0347,2.0876,4.2080,356.3791,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3508,0.0503,5.7837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-0.3484,0.0132,5.9606,-0.3484,-1.8368,5.4106,0.4179,5.0000,0501,0085,5,1,0.4444,0.0000,0501,5,1,-0.3484,0.0132,5.9606,-0.3484,-1.8368,5.4106,2.2037,-0.0024,0.0372
Fake Mole Expired,2021-12-08 15:56:00.8887,44924,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438364.744774,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,193.3947,436.6053,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.05187987,0.8729624,0.4850209,NULL,NULL,NULL,NULL,NULL,0.1782,1.1752,0.2958,299.1953,6.1054,20.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0073,1.5251,-0.0347,2.0876,4.2080,356.3791,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3508,0.0503,5.7837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,0.3829,6.0520,-1.0301,-1.4671,5.5020,0.4309,5.0000,0402,0085,4,2,0.3333,0.1111,0501,5,1,-0.3484,0.0132,5.9606,-0.3484,-1.8368,5.4106,5.0000,NULL,NULL
Mole Expired,2021-12-08 15:56:00.8917,44924,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438364.747854,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,193.3947,436.6053,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.05187987,0.8729624,0.4850209,NULL,NULL,NULL,NULL,NULL,0.1782,1.1752,0.2958,299.1953,6.1054,20.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0073,1.5251,-0.0347,2.0876,4.2080,356.3791,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3508,0.0503,5.7837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-0.3484,0.0132,5.9606,-0.3484,-1.8368,5.4106,0.4179,5.0000,0501,0085,5,1,0.4444,0.0000,0501,5,1,-0.3484,0.0132,5.9606,-0.3484,-1.8368,5.4106,5.0000,NULL,NULL
Mole Spawned,2021-12-08 15:56:00.8947,44924,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438364.750715,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,193.3947,436.6053,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.05187987,0.8729624,0.4850209,NULL,NULL,NULL,NULL,NULL,0.1782,1.1752,0.2958,299.1953,6.1054,20.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0073,1.5251,-0.0347,2.0876,4.2080,356.3791,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3508,0.0503,5.7837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.6967,2.9188,5.1324,-2.6967,1.0688,4.5824,0.3583,5.0000,0108,0086,1,8,0.0000,0.7778,0501,5,1,-0.3484,0.0132,5.9606,-0.3484,-1.8368,5.4106,NULL,NULL,NULL
Fake Mole Spawned,2021-12-08 15:56:00.8967,44924,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438364.75325,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,193.3947,436.6053,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.05187987,0.8729624,0.4850209,NULL,NULL,NULL,NULL,NULL,0.1782,1.1752,0.2958,299.1953,6.1054,20.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0073,1.5251,-0.0347,2.0876,4.2080,356.3791,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.3508,0.0503,5.7837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.2304,2.9188,5.5985,-2.2304,1.0688,5.0485,0.3921,5.0000,0208,0086,2,8,0.1111,0.7778,0108,1,8,-2.6967,2.9188,5.1324,-2.6967,1.0688,4.5824,NULL,NULL,NULL
Pointer Shoot,2021-12-08 15:56:04.0398,45041,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.1579,438367.897329,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,196.5536,433.4464,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.293329,0.7897476,-0.5387553,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MED7 R (R),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Hit,2021-12-08 15:56:04.0428,45041,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438367.899455,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,196.5536,433.4464,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.293329,0.7897476,-0.5387553,NULL,NULL,NULL,NULL,NULL,-0.1963,1.5377,0.2356,307.8381,208.5664,146.2677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0325,1.5453,-0.0621,345.8061,348.3044,357.9210,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.6805,2.8855,4.9664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.6967,2.9188,5.1324,-2.6967,1.0688,4.5824,0.3584,5.0000,0108,0086,1,8,0.0000,0.7778,0108,1,8,-2.6967,2.9188,5.1324,-2.6967,1.0688,4.5824,3.1589,0.0164,-0.0334
Fake Mole Expired,2021-12-08 15:56:04.0468,45041,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438367.902857,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,196.5536,433.4464,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.293329,0.7897476,-0.5387553,NULL,NULL,NULL,NULL,NULL,-0.1963,1.5377,0.2356,307.8381,208.5664,146.2677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0325,1.5453,-0.0621,345.8061,348.3044,357.9210,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.6805,2.8855,4.9664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.2304,2.9188,5.5985,-2.2304,1.0688,5.0485,0.3921,5.0000,0208,0086,2,8,0.1111,0.7778,0108,1,8,-2.6967,2.9188,5.1324,-2.6967,1.0688,4.5824,5.0000,NULL,NULL
Mole Expired,2021-12-08 15:56:04.0497,45041,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438367.905643,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,196.5536,433.4464,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.293329,0.7897476,-0.5387553,NULL,NULL,NULL,NULL,NULL,-0.1963,1.5377,0.2356,307.8381,208.5664,146.2677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0325,1.5453,-0.0621,345.8061,348.3044,357.9210,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.6805,2.8855,4.9664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.6967,2.9188,5.1324,-2.6967,1.0688,4.5824,0.3584,5.0000,0108,0086,1,8,0.0000,0.7778,0108,1,8,-2.6967,2.9188,5.1324,-2.6967,1.0688,4.5824,5.0000,NULL,NULL
Mole Spawned,2021-12-08 15:56:04.0527,45041,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438367.90932,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,196.5536,433.4464,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.293329,0.7897476,-0.5387553,NULL,NULL,NULL,NULL,NULL,-0.1963,1.5377,0.2356,307.8381,208.5664,146.2677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0325,1.5453,-0.0621,345.8061,348.3044,357.9210,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.6805,2.8855,4.9664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,2.9188,6.2222,-1.0301,1.0688,5.6722,0.4181,5.0000,0408,0087,4,8,0.3333,0.7778,0108,1,8,-2.6967,2.9188,5.1324,-2.6967,1.0688,4.5824,NULL,NULL,NULL
Fake Mole Spawned,2021-12-08 15:56:04.0557,45041,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438367.911926,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,196.5536,433.4464,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.293329,0.7897476,-0.5387553,NULL,NULL,NULL,NULL,NULL,-0.1963,1.5377,0.2356,307.8381,208.5664,146.2677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0325,1.5453,-0.0621,345.8061,348.3044,357.9210,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.6805,2.8855,4.9664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.6967,1.6320,5.3060,-2.6967,-0.2180,4.7560,0.2861,5.0000,0105,0087,1,5,0.0000,0.4444,0408,4,8,-1.0301,2.9188,6.2222,-1.0301,1.0688,5.6722,NULL,NULL,NULL
Pointer Shoot,2021-12-08 15:56:05.6120,45097,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5717,438369.469529,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,198.1227,431.8773,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.06547487,0.9720128,-0.2256205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MED7 R (R),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Hit,2021-12-08 15:56:05.6160,45097,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438369.471589,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,198.1227,431.8773,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.06547487,0.9720128,-0.2256205,NULL,NULL,NULL,NULL,NULL,0.1004,1.5036,0.3319,283.5874,196.1827,183.4795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0292,1.5405,-0.0570,349.9080,354.9955,357.9604,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9806,2.8728,6.0518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,2.9188,6.2222,-1.0301,1.0688,5.6722,0.4169,5.0000,0408,0087,4,8,0.3333,0.7778,0408,4,8,-1.0301,2.9188,6.2222,-1.0301,1.0688,5.6722,1.5690,0.0495,-0.0460
Fake Mole Expired,2021-12-08 15:56:05.6219,45097,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438369.476483,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,198.1227,431.8773,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.06547487,0.9720128,-0.2256205,NULL,NULL,NULL,NULL,NULL,0.1004,1.5036,0.3319,283.5874,196.1827,183.4795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0292,1.5405,-0.0570,349.9080,354.9955,357.9604,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9806,2.8728,6.0518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.6967,1.6320,5.3060,-2.6967,-0.2180,4.7560,0.2861,5.0000,0105,0087,1,5,0.0000,0.4444,0408,4,8,-1.0301,2.9188,6.2222,-1.0301,1.0688,5.6722,5.0000,NULL,NULL
Mole Expired,2021-12-08 15:56:05.6239,45097,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438369.480743,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,198.1227,431.8773,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.06547487,0.9720128,-0.2256205,NULL,NULL,NULL,NULL,NULL,0.1004,1.5036,0.3319,283.5874,196.1827,183.4795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0292,1.5405,-0.0570,349.9080,354.9955,357.9604,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9806,2.8728,6.0518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-1.0301,2.9188,6.2222,-1.0301,1.0688,5.6722,0.4169,5.0000,0408,0087,4,8,0.3333,0.7778,0408,4,8,-1.0301,2.9188,6.2222,-1.0301,1.0688,5.6722,5.0000,NULL,NULL
Mole Spawned,2021-12-08 15:56:05.6268,45097,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438369.48334,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,198.1227,431.8773,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.06547487,0.9720128,-0.2256205,NULL,NULL,NULL,NULL,NULL,0.1004,1.5036,0.3319,283.5874,196.1827,183.4795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0292,1.5405,-0.0570,349.9080,354.9955,357.9604,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9806,2.8728,6.0518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),1.6667,2.0680,6.1408,1.6667,0.2180,5.5908,0.3685,5.0000,0806,0088,8,6,0.7778,0.5556,0408,4,8,-1.0301,2.9188,6.2222,-1.0301,1.0688,5.6722,NULL,NULL,NULL
Fake Mole Spawned,2021-12-08 15:56:05.6298,45097,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438369.486162,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,198.1227,431.8773,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,-0.06547487,0.9720128,-0.2256205,NULL,NULL,NULL,NULL,NULL,0.1004,1.5036,0.3319,283.5874,196.1827,183.4795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0292,1.5405,-0.0570,349.9080,354.9955,357.9604,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.9806,2.8728,6.0518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.6967,3.3171,4.9622,-2.6967,1.4671,4.4122,0.3927,5.0000,0109,0088,1,9,0.0000,0.8889,0806,8,6,1.6667,2.0680,6.1408,1.6667,0.2180,5.5908,NULL,NULL,NULL
Pointer Shoot,2021-12-08 15:56:07.3756,45158,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,PointerEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.7634,438371.232583,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,199.8789,430.1211,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.1248562,0.9912874,-0.04195935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MED7 R (R),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mole Hit,2021-12-08 15:56:07.3786,45158,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438371.234559,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,199.8789,430.1211,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.1248562,0.9912874,-0.04195935,NULL,NULL,NULL,NULL,NULL,0.4382,1.4118,0.2552,277.5688,108.5754,313.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0009,1.5340,-0.0495,356.3319,13.1384,355.4526,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5882,2.0698,5.9801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),1.6667,2.0680,6.1408,1.6667,0.2180,5.5908,0.3679,5.0000,0806,0088,8,6,0.7778,0.5556,0806,8,6,1.6667,2.0680,6.1408,1.6667,0.2180,5.5908,1.7564,-0.0787,0.0018
Fake Mole Expired,2021-12-08 15:56:07.3815,45158,8a26a1e0293002b2e41ed9ac455afa5d,steffen@98243646.dk,MoleEvent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0000,438371.2383,437732.116309497,0020211208155247,False,False,None,0,0,False,None,-1,False,True,None,Playing,630,Normal,199.8789,430.1211,0,0,10,10,4,2.5,3,-3.281686,-0.441346,4.36512,3.281686,4.141346,6.685258,0,1.85,5.525189,0.6,0.4,0.1248562,0.9912874,-0.04195935,NULL,NULL,NULL,NULL,NULL,0.4382,1.4118,0.2552,277.5688,108.5754,313.9412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0009,1.5340,-0.0495,356.3319,13.1384,355.4526,0.0000,0.0000,0.0000,0.1072,0.3776,-0.7519,0.0000,53.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.5882,2.0698,5.9801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,MED7 R (R),-2.6967,3.3171,4.9622,-2.6967,1.4671,4.4122,0.3927,5.0000,0109,0088,1,9,0.0000,0.8889,0806,8,6,1.6667,2.0680,6.1408,1.6667,0.2180,5.5908,5.0000,NULL,NULL
