Event;Timestamp;Framecount;SessionID;Email;EventType;MotorSpaceWidth;MotorSpaceHeight;MotorSpaceMultiplier;MotorSpaceCenterPositionX;MotorSpaceCenterPositionY;MotorSpaceCenterPositionZ;MotorSpaceGainX;MotorSpaceGainY;MotorSpaceName;TimeSinceLastEvent;PupilTime;UnityToPupilTimeOffset;GameId;RightControllerMain;MirrorEffect;EyePatch;ControllerOffset;PrismOffset;DualTask;HideWall;HideWallAmount;GeometricMirror;ControllerSmoothed;ControllerAimAssistState;GameState;GameDuration;GameSpeed;GameTimeSpent;GameTimeLeft;ParticipantId;TestId;WallRowCount;WallColumnCount;WallSizeX;WallSizeY;WallSizeZ;WallBoundsXMin;WallBoundsYMin;WallBoundsZMin;WallBoundsXMax;WallBoundsYMax;WallBoundsZMax;WallCenterX;WallCenterY;WallCenterZ;WallCurveRatioX;WallCurveRatioY;LastShotControllerRawPointingDirectionX;LastShotControllerRawPointingDirectionY;LastShotControllerRawPointingDirectionZ;PlayedPattern;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MoleSize;MoleLifeTime;MoleId;MoleSpawnOrder;MoleIndexX;MoleIndexY;MoleNormalizedIndexX;MoleNormalizedIndexY;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;MoleActivatedDuration;MoleSurfaceHitLocationX;MoleSurfaceHitLocationY;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;ClosestActiveMoleDistanceX;ClosestActiveMoleDistanceY
Mole Spawned;2021-11-10 11:28:43.3840;26786;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;30.0531;171409.126292;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;30.02802;599.972;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.6695904;0.7227205;0.1712423;MED7 R (R);-0.3484;1.6320;6.5263;-0.3484;-0.2180;5.9763;0.4005;5.0000;0505;0001;5;5;0.4444;0.4444;0.5651;1.1622;0.0346;358.1451;41.0855;22.5539;0.0023;0.0011;0.0019;0.4186;0.6674;0.0729;0.0183;1.6250;-0.1700;4.2240;15.5931;357.9651;0.0274;0.0504;0.0124;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;2.2401;0.1090;5.0744;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 11:28:43.3909;26786;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171409.132293;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;30.02802;599.972;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.6695904;0.7227205;0.1712423;MED7 R (R);2.2304;1.2003;5.7139;2.2304;-0.6497;5.1639;0.3629;5.0000;0904;0001;9;4;0.8889;0.3333;0.5651;1.1622;0.0346;358.1451;41.0855;22.5539;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0183;1.6250;-0.1700;4.2240;15.5931;357.9651;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;2.2401;0.1090;5.0744;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0505;5;5;-0.3484;1.6320;6.5263;-0.3484;-0.2180;5.9763;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 11:28:45.2857;26850;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.9041;171411.028559;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;31.92444;598.0756;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.1031156;0.4993192;0.8602602;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 11:28:45.2896;26850;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171411.031853;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;31.92444;598.0756;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.1031156;0.4993192;0.8602602;MED7 R (R);-0.3484;1.6320;6.5263;-0.3484;-0.2180;5.9763;0.4005;5.0000;0505;0001;5;5;0.4444;0.4444;0.1857;1.3580;0.2551;330.0450;353.1648;19.2920;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0110;1.6295;-0.1632;3.6671;1.0397;0.2169;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3363;1.6149;6.3263;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0505;5;5;-0.3484;1.6320;6.5263;-0.3484;-0.2180;5.9763;1.8964;0.0122;-0.0171;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 11:28:45.2955;26850;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171411.03681;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;31.92444;598.0756;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.1031156;0.4993192;0.8602602;MED7 R (R);2.2304;1.2003;5.7139;2.2304;-0.6497;5.1639;0.3629;5.0000;0904;0001;9;4;0.8889;0.3333;0.1857;1.3580;0.2551;330.0450;353.1648;19.2920;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0110;1.6295;-0.1632;3.6671;1.0397;0.2169;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3363;1.6149;6.3263;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0505;5;5;-0.3484;1.6320;6.5263;-0.3484;-0.2180;5.9763;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 11:28:45.2984;26850;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171411.041348;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;31.92444;598.0756;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.1031156;0.4993192;0.8602602;MED7 R (R);-0.3484;1.6320;6.5263;-0.3484;-0.2180;5.9763;0.4005;5.0000;0505;0001;5;5;0.4444;0.4444;0.1857;1.3580;0.2551;330.0450;353.1648;19.2920;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0110;1.6295;-0.1632;3.6671;1.0397;0.2169;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3363;1.6149;6.3263;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0505;5;5;-0.3484;1.6320;6.5263;-0.3484;-0.2180;5.9763;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 11:28:45.3024;26850;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171411.044282;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;31.92444;598.0756;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.1031156;0.4993192;0.8602602;MED7 R (R);-1.0301;2.9188;6.2222;-1.0301;1.0688;5.6722;0.4181;5.0000;0408;0002;4;8;0.3333;0.7778;0.1857;1.3580;0.2551;330.0450;353.1648;19.2920;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0110;1.6295;-0.1632;3.6671;1.0397;0.2169;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3363;1.6149;6.3263;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0505;5;5;-0.3484;1.6320;6.5263;-0.3484;-0.2180;5.9763;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 11:28:45.3063;26850;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171411.04816;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;31.92444;598.0756;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.1031156;0.4993192;0.8602602;MED7 R (R);0.3484;3.3171;6.1824;0.3484;1.4671;5.6324;0.4139;5.0000;0609;0002;6;9;0.5556;0.8889;0.1857;1.3580;0.2551;330.0450;353.1648;19.2920;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0110;1.6295;-0.1632;3.6671;1.0397;0.2169;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3363;1.6149;6.3263;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0408;4;8;-1.0301;2.9188;6.2222;-1.0301;1.0688;5.6722;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 11:28:46.8461;26902;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.5594;171412.589346;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;33.4649;596.5351;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.2187857;0.7438455;0.6315274;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 11:28:46.8490;26902;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171412.591179;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;33.4649;596.5351;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.2187857;0.7438455;0.6315274;MED7 R (R);-1.0301;2.9188;6.2222;-1.0301;1.0688;5.6722;0.4181;5.0000;0408;0002;4;8;0.3333;0.7778;0.0929;1.5029;0.2478;311.9400;340.8919;17.3882;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0162;1.6326;-0.1650;1.4866;358.0920;0.2269;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0161;2.8754;6.0407;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0408;4;8;-1.0301;2.9188;6.2222;-1.0301;1.0688;5.6722;1.5404;0.0140;-0.0434;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 11:28:46.8540;26902;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171412.595494;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;33.4649;596.5351;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.2187857;0.7438455;0.6315274;MED7 R (R);0.3484;3.3171;6.1824;0.3484;1.4671;5.6324;0.4139;5.0000;0609;0002;6;9;0.5556;0.8889;0.0929;1.5029;0.2478;311.9400;340.8919;17.3882;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0162;1.6326;-0.1650;1.4866;358.0920;0.2269;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0161;2.8754;6.0407;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0408;4;8;-1.0301;2.9188;6.2222;-1.0301;1.0688;5.6722;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 11:28:46.8569;26902;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171412.598809;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;33.4649;596.5351;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.2187857;0.7438455;0.6315274;MED7 R (R);-1.0301;2.9188;6.2222;-1.0301;1.0688;5.6722;0.4181;5.0000;0408;0002;4;8;0.3333;0.7778;0.0929;1.5029;0.2478;311.9400;340.8919;17.3882;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0162;1.6326;-0.1650;1.4866;358.0920;0.2269;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0161;2.8754;6.0407;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0408;4;8;-1.0301;2.9188;6.2222;-1.0301;1.0688;5.6722;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 11:28:46.8599;26902;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171412.601968;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;33.4649;596.5351;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.2187857;0.7438455;0.6315274;MED7 R (R);-0.3484;0.0132;5.9606;-0.3484;-1.8368;5.4106;0.4179;5.0000;0501;0003;5;1;0.4444;0.0000;0.0929;1.5029;0.2478;311.9400;340.8919;17.3882;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0162;1.6326;-0.1650;1.4866;358.0920;0.2269;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0161;2.8754;6.0407;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0408;4;8;-1.0301;2.9188;6.2222;-1.0301;1.0688;5.6722;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 11:28:46.8628;26902;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171412.605023;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;33.4649;596.5351;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;-0.2187857;0.7438455;0.6315274;MED7 R (R);2.2304;1.2003;5.7139;2.2304;-0.6497;5.1639;0.3629;5.0000;0904;0003;9;4;0.8889;0.3333;0.0929;1.5029;0.2478;311.9400;340.8919;17.3882;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0162;1.6326;-0.1650;1.4866;358.0920;0.2269;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0161;2.8754;6.0407;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0501;5;1;-0.3484;0.0132;5.9606;-0.3484;-1.8368;5.4106;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Pointer Shoot;2021-11-10 11:28:49.2281;26985;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;PointerEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.3834;171414.971238;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;35.86755;594.1324;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.1230939;0.02641016;0.9920436;MED7 R (R);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Hit;2021-11-10 11:28:49.2301;26985;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171414.972823;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;35.86755;594.1324;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.1230939;0.02641016;0.9920436;MED7 R (R);-0.3484;0.0132;5.9606;-0.3484;-1.8368;5.4106;0.4179;5.0000;0501;0003;5;1;0.4444;0.0000;0.1770;1.1788;0.3320;358.4866;7.0732;12.6709;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0121;1.6273;-0.1567;5.6420;358.6515;359.2007;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3713;0.0626;5.7895;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0501;5;1;-0.3484;0.0132;5.9606;-0.3484;-1.8368;5.4106;2.4025;-0.0228;0.0494;NULL;NULL;NULL;NULL;NULL
Fake Mole Expired;2021-11-10 11:28:49.2340;26985;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171414.975842;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;35.86755;594.1324;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.1230939;0.02641016;0.9920436;MED7 R (R);2.2304;1.2003;5.7139;2.2304;-0.6497;5.1639;0.3629;5.0000;0904;0003;9;4;0.8889;0.3333;0.1770;1.1788;0.3320;358.4866;7.0732;12.6709;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0121;1.6273;-0.1567;5.6420;358.6515;359.2007;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3713;0.0626;5.7895;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0501;5;1;-0.3484;0.0132;5.9606;-0.3484;-1.8368;5.4106;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Expired;2021-11-10 11:28:49.2370;26985;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171414.979292;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;35.86755;594.1324;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.1230939;0.02641016;0.9920436;MED7 R (R);-0.3484;0.0132;5.9606;-0.3484;-1.8368;5.4106;0.4179;5.0000;0501;0003;5;1;0.4444;0.0000;0.1770;1.1788;0.3320;358.4866;7.0732;12.6709;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0121;1.6273;-0.1567;5.6420;358.6515;359.2007;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3713;0.0626;5.7895;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0501;5;1;-0.3484;0.0132;5.9606;-0.3484;-1.8368;5.4106;5.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Mole Spawned;2021-11-10 11:28:49.2399;26985;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171414.982011;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;35.86755;594.1324;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.1230939;0.02641016;0.9920436;MED7 R (R);-2.6967;2.9188;5.1324;-2.6967;1.0688;4.5824;0.3584;5.0000;0108;0004;1;8;0.0000;0.7778;0.1770;1.1788;0.3320;358.4866;7.0732;12.6709;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0121;1.6273;-0.1567;5.6420;358.6515;359.2007;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3713;0.0626;5.7895;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0501;5;1;-0.3484;0.0132;5.9606;-0.3484;-1.8368;5.4106;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Fake Mole Spawned;2021-11-10 11:28:49.2419;26985;c865b45335caa7334f6934beee36e185;steffen@98243646.dk;MoleEvent;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;171414.984504;171057.400699223;0020211110112813;False;False;None;0;0;False;None;-1;False;True;None;Playing;630;Normal;35.86755;594.1324;0;0;10;10;4;2.5;3;-3.281686;-0.441346;4.36512;3.281686;4.141346;6.685258;0;1.85;5.525189;0.6;0.4;0.1230939;0.02641016;0.9920436;MED7 R (R);-1.6667;1.2003;6.0825;-1.6667;-0.6497;5.5325;0.3906;5.0000;0304;0004;3;4;0.2222;0.3333;0.1770;1.1788;0.3320;358.4866;7.0732;12.6709;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.0121;1.6273;-0.1567;5.6420;358.6515;359.2007;0.0000;0.0000;0.0000;-0.2596;0.4498;0.1008;0.0000;94.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.3713;0.0626;5.7895;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0108;1;8;-2.6967;2.9188;5.1324;-2.6967;1.0688;4.5824;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
